attempt_id;experiment_mode;distance_m;button_label;plug_label;button_time;plug_time;latency_ms;status
crossbinding_5m_001;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:04.461000;2026-02-19 13:18:04.471000;10;SUCCESS
crossbinding_5m_002;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:07.297000;2026-02-19 13:18:07.306000;9;SUCCESS
crossbinding_5m_003;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:16.863000;2026-02-19 13:18:16.877000;14;SUCCESS
crossbinding_5m_004;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:20.507000;2026-02-19 13:18:20.519000;12;SUCCESS
crossbinding_5m_005;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:24.177000;2026-02-19 13:18:24.187000;10;SUCCESS
crossbinding_5m_006;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:27.389000;2026-02-19 13:18:27.400000;11;SUCCESS
crossbinding_5m_007;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:30.192000;2026-02-19 13:18:30.200000;8;SUCCESS
crossbinding_5m_008;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:34.716000;2026-02-19 13:18:34.731000;15;SUCCESS
crossbinding_5m_009;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:39.012000;2026-02-19 13:18:39.021000;9;SUCCESS
crossbinding_5m_010;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:43.512000;2026-02-19 13:18:43.562000;50;SUCCESS
crossbinding_5m_011;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:47.083000;2026-02-19 13:18:47.095000;12;SUCCESS
crossbinding_5m_012;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:51.078000;2026-02-19 13:18:51.088000;10;SUCCESS
crossbinding_5m_013;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:18:55.807000;2026-02-19 13:18:55.821000;14;SUCCESS
crossbinding_5m_014;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:00.869000;2026-02-19 13:19:00.876000;7;SUCCESS
crossbinding_5m_015;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:04.470000;2026-02-19 13:19:04.479000;9;SUCCESS
crossbinding_5m_016;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:08.712000;2026-02-19 13:19:08.726000;14;SUCCESS
crossbinding_5m_017;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:13.363000;2026-02-19 13:19:13.372000;9;SUCCESS
crossbinding_5m_018;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:17.883000;2026-02-19 13:19:17.891000;8;SUCCESS
crossbinding_5m_019;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:22.570000;2026-02-19 13:19:22.575000;5;SUCCESS
crossbinding_5m_020;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:26.616000;2026-02-19 13:19:26.629000;13;SUCCESS
crossbinding_5m_021;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:31.169000;2026-02-19 13:19:31.176000;7;SUCCESS
crossbinding_5m_022;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:35.411000;2026-02-19 13:19:35.424000;13;SUCCESS
crossbinding_5m_023;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:40.457000;2026-02-19 13:19:40.465000;8;SUCCESS
crossbinding_5m_024;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:45.093000;2026-02-19 13:19:45.099000;6;SUCCESS
crossbinding_5m_025;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:49.114000;2026-02-19 13:19:49.125000;11;SUCCESS
crossbinding_5m_026;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:19:53.296000;2026-02-19 13:19:53.304000;8;SUCCESS
crossbinding_5m_027;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:20:06.342000;2026-02-19 13:20:06.347000;5;SUCCESS
crossbinding_5m_028;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:20:12.673000;2026-02-19 13:20:12.680000;7;SUCCESS
crossbinding_5m_029;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:20:15.899000;2026-02-19 13:20:15.912000;13;SUCCESS
crossbinding_5m_030;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:20:19.896000;2026-02-19 13:20:19.904000;8;SUCCESS
crossbinding_5m_031;crossbinding;5;Zigbee_Smart_Button_01_Button_Action;ZWave_Plug_OnOff;2026-02-19 13:20:32.793000;2026-02-19 13:20:32.798000;5;SUCCESS
