attempt_id;experiment_mode;distance_m;button_label;plug_label;button_time;plug_time;latency_ms;status
intrabinding_1m_001;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:10.573000;2026-02-03 13:18:10.577000;4;SUCCESS
intrabinding_1m_002;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:13.669000;2026-02-03 13:18:13.673000;4;SUCCESS
intrabinding_1m_003;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:17.128000;2026-02-03 13:18:17.133000;5;SUCCESS
intrabinding_1m_004;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:20.709000;2026-02-03 13:18:20.714000;5;SUCCESS
intrabinding_1m_005;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:24.047000;2026-02-03 13:18:24.058000;11;SUCCESS
intrabinding_1m_006;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:28.927000;2026-02-03 13:18:28.931000;4;SUCCESS
intrabinding_1m_007;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:32.448000;2026-02-03 13:18:32.452000;4;SUCCESS
intrabinding_1m_008;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:36.358000;2026-02-03 13:18:36.365000;7;SUCCESS
intrabinding_1m_009;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:39.948000;2026-02-03 13:18:39.952000;4;SUCCESS
intrabinding_1m_010;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:43.429000;2026-02-03 13:18:43.434000;5;SUCCESS
intrabinding_1m_011;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:46.808000;2026-02-03 13:18:46.812000;4;SUCCESS
intrabinding_1m_012;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:50.530000;2026-02-03 13:18:50.536000;6;SUCCESS
intrabinding_1m_013;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:54.427000;2026-02-03 13:18:54.439000;12;SUCCESS
intrabinding_1m_014;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:18:58.118000;2026-02-03 13:18:58.121000;3;SUCCESS
intrabinding_1m_015;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:02.078000;2026-02-03 13:19:02.082000;4;SUCCESS
intrabinding_1m_016;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:05.834000;2026-02-03 13:19:05.841000;7;SUCCESS
intrabinding_1m_017;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:09.448000;2026-02-03 13:19:09.453000;5;SUCCESS
intrabinding_1m_018;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:13.167000;2026-02-03 13:19:13.182000;15;SUCCESS
intrabinding_1m_019;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:16.914000;2026-02-03 13:19:16.918000;4;SUCCESS
intrabinding_1m_020;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:20.724000;2026-02-03 13:19:20.730000;6;SUCCESS
intrabinding_1m_021;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:24.534000;2026-02-03 13:19:24.538000;4;SUCCESS
intrabinding_1m_022;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:28.594000;2026-02-03 13:19:28.598000;4;SUCCESS
intrabinding_1m_023;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:33.895000;2026-02-03 13:19:33.898000;3;SUCCESS
intrabinding_1m_024;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:37.794000;2026-02-03 13:19:37.801000;7;SUCCESS
intrabinding_1m_025;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:41.794000;2026-02-03 13:19:41.799000;5;SUCCESS
intrabinding_1m_026;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:45.505000;2026-02-03 13:19:45.509000;4;SUCCESS
intrabinding_1m_027;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:49.604000;2026-02-03 13:19:49.609000;5;SUCCESS
intrabinding_1m_028;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:53.794000;2026-02-03 13:19:53.798000;4;SUCCESS
intrabinding_1m_029;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:19:58.566000;2026-02-03 13:19:58.571000;5;SUCCESS
intrabinding_1m_030;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:20:02.992000;2026-02-03 13:20:02.999000;7;SUCCESS
intrabinding_1m_031;intrabinding;1;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:20:06.887000;2026-02-03 13:20:06.890000;3;SUCCESS
