attempt_id;experiment_mode;distance_m;button_label;plug_label;button_time;plug_time;latency_ms;status
intrabinding_10m_001;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:55:43.824000;2026-02-03 12:55:43.833000;9;SUCCESS
intrabinding_10m_002;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:55:47.680000;2026-02-03 12:55:47.685000;5;SUCCESS
intrabinding_10m_003;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:55:52.705000;2026-02-03 12:55:52.711000;6;SUCCESS
intrabinding_10m_004;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:55:56.934000;2026-02-03 12:55:56.945000;11;SUCCESS
intrabinding_10m_005;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:01.445000;2026-02-03 12:56:01.450000;5;SUCCESS
intrabinding_10m_006;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:06.006000;2026-02-03 12:56:06.015000;9;SUCCESS
intrabinding_10m_007;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:10.427000;2026-02-03 12:56:10.434000;7;SUCCESS
intrabinding_10m_008;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:14.606000;2026-02-03 12:56:14.617000;11;SUCCESS
intrabinding_10m_009;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:19.909000;2026-02-03 12:56:19.919000;10;SUCCESS
intrabinding_10m_010;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:24.420000;2026-02-03 12:56:24.431000;11;SUCCESS
intrabinding_10m_011;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:29.136000;2026-02-03 12:56:29.142000;6;SUCCESS
intrabinding_10m_012;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:33.876000;2026-02-03 12:56:33.884000;8;SUCCESS
intrabinding_10m_013;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:38.487000;2026-02-03 12:56:38.494000;7;SUCCESS
intrabinding_10m_014;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:42.712000;2026-02-03 12:56:42.719000;7;SUCCESS
intrabinding_10m_015;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:47.072000;2026-02-03 12:56:47.077000;5;SUCCESS
intrabinding_10m_016;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:51.385000;2026-02-03 12:56:51.390000;5;SUCCESS
intrabinding_10m_017;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:55.645000;2026-02-03 12:56:55.654000;9;SUCCESS
intrabinding_10m_018;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:56:59.918000;2026-02-03 12:56:59.924000;6;SUCCESS
intrabinding_10m_019;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:04.630000;2026-02-03 12:57:04.636000;6;SUCCESS
intrabinding_10m_020;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:09.137000;2026-02-03 12:57:09.142000;5;SUCCESS
intrabinding_10m_021;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:13.676000;2026-02-03 12:57:13.683000;7;SUCCESS
intrabinding_10m_022;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:18.233000;2026-02-03 12:57:18.244000;11;SUCCESS
intrabinding_10m_023;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:24.540000;2026-02-03 12:57:24.553000;13;SUCCESS
intrabinding_10m_024;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:29.109000;2026-02-03 12:57:29.116000;7;SUCCESS
intrabinding_10m_025;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:33.621000;2026-02-03 12:57:33.627000;6;SUCCESS
intrabinding_10m_026;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:38.053000;2026-02-03 12:57:38.058000;5;SUCCESS
intrabinding_10m_027;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:42.412000;2026-02-03 12:57:42.421000;9;SUCCESS
intrabinding_10m_028;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:47.073000;2026-02-03 12:57:47.078000;5;SUCCESS
intrabinding_10m_029;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:51.440000;2026-02-03 12:57:51.446000;6;SUCCESS
intrabinding_10m_030;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:57:55.893000;2026-02-03 12:57:55.908000;15;SUCCESS
intrabinding_10m_031;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:58:00.429000;2026-02-03 12:58:00.436000;7;SUCCESS
intrabinding_10m_032;intrabinding;10;Zigbee_Smart_Button_01_Button_Action;ZigbeePlugE2_Switch;2026-02-03 12:58:04.862000;2026-02-03 12:58:04.866000;4;SUCCESS
