attempt_id;experiment_mode;distance_m;button_label;plug_label;button_time;plug_time;latency_ms;status
intrabinding_5m_001;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:03.304000;2026-02-03 13:10:03.308000;4;SUCCESS
intrabinding_5m_002;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:07.439000;2026-02-03 13:10:07.443000;4;SUCCESS
intrabinding_5m_003;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:12.233000;2026-02-03 13:10:12.239000;6;SUCCESS
intrabinding_5m_004;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:17.060000;2026-02-03 13:10:17.068000;8;SUCCESS
intrabinding_5m_005;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:21.836000;2026-02-03 13:10:21.842000;6;SUCCESS
intrabinding_5m_006;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:26.306000;2026-02-03 13:10:26.310000;4;SUCCESS
intrabinding_5m_007;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:31.616000;2026-02-03 13:10:31.620000;4;SUCCESS
intrabinding_5m_008;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:36.110000;2026-02-03 13:10:36.119000;9;SUCCESS
intrabinding_5m_009;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:40.749000;2026-02-03 13:10:40.754000;5;SUCCESS
intrabinding_5m_010;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:45.460000;2026-02-03 13:10:45.465000;5;SUCCESS
intrabinding_5m_011;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:50.220000;2026-02-03 13:10:50.225000;5;SUCCESS
intrabinding_5m_012;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:54.780000;2026-02-03 13:10:54.787000;7;SUCCESS
intrabinding_5m_013;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:10:59.573000;2026-02-03 13:10:59.581000;8;SUCCESS
intrabinding_5m_014;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:04.762000;2026-02-03 13:11:04.766000;4;SUCCESS
intrabinding_5m_015;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:09.651000;2026-02-03 13:11:09.656000;5;SUCCESS
intrabinding_5m_016;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:14.485000;2026-02-03 13:11:14.493000;8;SUCCESS
intrabinding_5m_017;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:19.281000;2026-02-03 13:11:19.284000;3;SUCCESS
intrabinding_5m_018;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:24.080000;2026-02-03 13:11:24.085000;5;SUCCESS
intrabinding_5m_019;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:28.770000;2026-02-03 13:11:28.779000;9;SUCCESS
intrabinding_5m_020;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:33.400000;2026-02-03 13:11:33.405000;5;SUCCESS
intrabinding_5m_021;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:37.790000;2026-02-03 13:11:37.795000;5;SUCCESS
intrabinding_5m_022;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:42.186000;2026-02-03 13:11:42.194000;8;SUCCESS
intrabinding_5m_023;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:46.610000;2026-02-03 13:11:46.615000;5;SUCCESS
intrabinding_5m_024;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:51.541000;2026-02-03 13:11:51.546000;5;SUCCESS
intrabinding_5m_025;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:55.896000;2026-02-03 13:11:55.902000;6;SUCCESS
intrabinding_5m_026;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:11:59.872000;2026-02-03 13:11:59.881000;9;SUCCESS
intrabinding_5m_027;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:12:04.411000;2026-02-03 13:12:04.415000;4;SUCCESS
intrabinding_5m_028;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:12:09.013000;2026-02-03 13:12:09.022000;9;SUCCESS
intrabinding_5m_029;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:12:13.972000;2026-02-03 13:12:13.976000;4;SUCCESS
intrabinding_5m_030;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:12:18.922000;2026-02-03 13:12:18.926000;4;SUCCESS
intrabinding_5m_031;intrabinding;5;Z_Wave_Button;ZWave_Plug_OnOff;2026-02-03 13:12:26.907000;2026-02-03 13:12:26.922000;15;SUCCESS
